CPU_Cores,RAM_GB,GPU_Available,GPU_VRAM_GB,Disk_Speed_MBps,Dataset_Size_MB,Num_Features,Model_Complexity,CV_Folds,Training_Time_Seconds
32,101.99750447563488,0,0,4238.578548511922,1707.7567675280372,680,144.12218259595673,5,3600.0
8,238.40958688074423,1,8,438.0333228591655,16447.827929810177,1643,63.78969614174817,5,3600.0
8,69.86391420420323,0,8,4241.492422868167,4385.50895312757,848,7.148409664948665,5,6765.55019348995
32,86.51542444562536,0,8,2313.9352248754158,14136.379532811794,1028,27.69494757216324,3,3600.0
64,246.83411411843443,0,8,1815.714061711438,10548.006558506828,904,128.69021753250377,3,3600.0
8,208.9181263486211,0,24,3394.700834761979,13810.83034229302,1284,19.125068493609557,3,3600.0
8,11.493430216391758,0,16,4756.018578186316,9424.11399417368,1094,114.6879265550555,5,6323.7098157220025
16,232.71468476574472,1,24,561.2639381818735,14051.252713424888,1512,93.41649829658341,10,5596.517036669278
32,64.20853011060144,1,0,3863.577448226172,656.3477776464301,1919,109.2832248316592,5,3600.0
8,183.07126971318374,0,48,1097.1893507139816,817.1546967243306,77,39.231991684243305,5,3600.0
64,145.16213062706944,1,8,1962.6670018522943,17926.809670313673,1474,3.731160754021661,10,3600.0
4,141.12934713349043,0,0,4381.732779689924,14993.905350029547,262,6.923411282845312,10,6918.101737808836
32,186.04448820139436,0,48,2774.4160016604633,16569.367550906052,838,109.00260253065633,5,3600.0
16,59.38100502982105,1,8,430.53757495708874,9131.76207988759,893,92.39621754511207,5,3600.0
8,47.43823243007378,1,8,2589.437895670018,9192.991272971361,633,126.22751715839253,10,3600.0
64,169.67432646977207,1,48,3969.245318042979,10680.127310617907,1562,60.48785340505803,5,3600.0
32,80.06364876835625,0,24,2691.514880051407,4873.316568992334,1702,83.77715099993158,5,3600.0
64,249.5396514991247,0,48,917.7572709973562,14670.076619521376,1100,117.74235176849908,10,3600.0
64,119.97493609051901,0,48,2280.701267781906,16589.10512257087,1860,75.0009381833916,3,3600.0
16,35.67606096172739,1,16,4629.292303394282,18144.491130698654,524,149.00892987850733,5,6978.267447392692
32,178.08216121066707,1,8,3325.1995514611535,10340.725264125136,1911,111.69086599438255,5,3600.0
8,83.92750453160056,0,8,3676.4438818920876,8291.588656896265,1015,102.8132556179724,3,3600.0
16,44.849682050107745,1,24,3951.0888865023067,16618.681793574808,624,120.42829603509834,10,8804.432556183825
8,112.86019399670039,1,24,544.3977785473405,15053.340334709488,164,116.80133976088614,3,5039.058208411563
4,247.12712496564498,0,16,2949.529140422823,17345.477666861883,1546,33.73459201456048,5,3600.0
64,110.03478294400824,1,16,1941.9844466080096,13114.65557594243,1368,32.347207558134585,3,4164.369893757594
4,94.13877390130374,1,16,781.8799019932759,17666.277738126984,855,91.30506545720633,10,3600.0
64,118.23822259318743,0,24,1093.2768356897168,1780.9244167398208,397,65.97118276009616,5,5931.335164327242
16,11.004694988712794,0,48,3927.6863212511985,13591.26359755215,13,130.8649140420753,3,4992.593935466385
8,41.009181572456285,0,8,891.2966159198867,1775.9928902355882,994,44.22524464525867,5,3600.0
8,218.71930529738273,1,8,1630.8511753864248,14978.177975105964,389,50.298057534104636,10,3600.0
16,250.5525341994394,0,0,1495.8793574890992,12568.914558271787,1748,25.78074852273072,3,3600.0
32,47.169488429712985,1,24,338.2887831813815,319.93883242937255,42,147.27955348760162,10,3600.0
4,140.8084189599533,0,24,2364.576401272857,11985.259795370286,1044,18.29093341358947,5,3600.0
4,247.6506915837996,0,16,3853.0562266291226,2925.681543192621,725,147.45209885217776,5,3600.0
8,46.832181292383034,0,0,208.54790046960838,2848.314154439418,1752,106.25250693195959,10,3600.0
8,54.204785140607655,1,0,651.502107351491,3009.3451868311904,1542,14.283556809603645,5,3600.0
8,237.8504557742428,0,24,3628.9147300280824,9676.523662576625,194,23.6502929337254,10,3600.0
16,183.01053632019085,0,16,3008.5468542972767,2310.4935286120976,1187,49.718704170289406,10,4813.410422231209
32,45.687738336855865,1,8,3604.7133088385417,2513.20240347971,865,39.79156378145338,10,3600.0
4,105.58618243741522,1,16,1227.5093788979789,5123.434105878917,1912,145.9961172776278,5,3600.0
64,21.954946165248217,0,8,4038.4670381572837,17.264390732822037,931,92.387969838539,10,3600.0
16,115.30254041158815,0,24,2451.368194540356,5515.8677601706295,703,12.084102559156397,5,8811.705122000034
4,200.9195706327852,0,16,3090.4796734764,12368.193495263977,521,79.28528803599599,10,3600.0
32,145.38506953735956,1,0,551.5517442840976,12031.451054851252,676,134.67382913872058,5,3600.0
16,168.56564621041838,1,48,1104.6547584631244,19390.676009928105,1261,63.01109115090123,3,3600.0
4,89.05139278565188,0,0,3889.45361989051,2392.68961658765,484,100.25345294526296,10,3600.0
16,48.02618760070867,0,8,1197.1513618250146,17311.440072178437,111,116.20569451867942,3,3600.0
4,11.252935591824134,0,24,553.3961548551474,7823.8560789557805,1727,28.56932470370445,3,3600.0
4,211.68546139367766,0,16,3026.2960830352913,7740.787055604119,267,128.4696104087536,10,4502.856359722904
32,165.89033071775538,1,24,2784.8889291924907,6976.282791398511,1810,67.87435288885492,3,3600.0
64,64.87166783934671,1,24,3078.6802520181354,2494.8181552060255,81,9.446601002440712,3,3600.0
32,111.77162209916912,1,8,3129.696932179147,9570.15289147524,1532,131.95660464018357,10,7346.688723678511
4,206.75793064457233,0,24,2550.966994736068,15747.580649143345,369,85.08862838714201,3,3600.0
16,141.59764615066365,0,16,2519.492210786413,17508.660599713246,893,30.54994092666476,10,3600.0
32,82.43964935860262,1,0,4628.411269918366,19257.188876621443,1011,48.30005343564979,10,3600.0
64,74.26176025833,0,24,2716.0204519107274,15705.871184760479,1865,85.83657169361881,3,3600.0
4,61.96827806330875,1,16,3124.770991827908,12461.871803924814,1274,56.75193132897704,10,3600.0
32,212.2850102732741,0,16,1408.1500204998486,9950.725840741972,124,35.773924910190665,3,3600.0
32,152.30136696979628,0,8,4368.356683930737,17497.957542302756,586,72.41724852944175,10,5574.977692354684
32,183.87097709396315,0,24,219.40365402989957,14790.298185802523,1822,28.571813427580583,10,3600.0
32,221.30986946655852,1,8,2830.411135259095,3225.247393612686,1443,37.561496902516595,10,5491.282761165724
16,252.74170222749362,0,0,1980.8664464707324,13651.041600874853,1688,124.1833734124337,3,3939.7692410158093
64,69.87192945963392,0,0,3059.130558246337,8620.828854740445,1460,35.05264188844626,5,3600.0
64,52.86381688956241,1,16,1864.843043879763,11916.033968468553,1762,104.60975022890608,3,3600.0
4,122.57558901289921,0,24,3616.67076741647,17967.0718410402,1712,38.32000216784191,10,3600.0
8,16.69767731067606,0,16,199.62407056981098,13051.44571762321,1561,32.647356655014576,3,3600.0
16,204.34603462775502,1,24,2088.8582499688005,18774.491831097086,556,38.42217784993222,10,3600.0
4,227.17247971092678,0,8,4173.191638737828,17327.40686831399,1824,70.77639712630892,5,6444.6467886941755
4,178.13784528951103,1,0,1325.9835171192358,2578.112133143839,1173,22.795671503582632,5,4683.673595697692
32,74.46276609177512,0,0,358.4793040635778,233.13711038770043,1985,16.885268250738996,3,3600.0
8,38.542557549220064,0,8,2532.967965369326,7688.289731836763,1785,113.7543579718996,3,19232.246112182904
8,102.77175860413232,1,48,4885.0139565812715,17306.613234175347,317,4.471949012192754,5,5177.805277455731
16,214.66723388530284,0,48,414.37695152216963,4602.596841604105,796,58.43714293369099,3,3600.0
8,94.26129533895644,1,48,443.2768144739872,13828.029297997731,1899,60.009127765748495,10,5421.582962466304
4,16.49513425940671,0,24,3016.071168238723,9519.959784923292,1991,134.06316015541074,10,8523.286983174166
8,76.02153330383271,1,8,1325.3317931028328,14921.580600805295,401,116.39917406319225,3,3600.0
8,253.50651129877937,0,24,2110.1330448224044,3299.6210818712466,1660,77.09083287835786,5,3600.0
64,175.81385140513905,0,24,4169.485049697015,4781.896870563867,96,72.49213505338919,10,3600.0
4,231.4119978343277,0,8,1074.3585524943305,4850.5651374863855,1172,85.27459364873407,10,3600.0
8,200.16658634027468,0,24,3624.5696912090216,10969.361423582865,1412,54.31634600349961,10,3600.0
8,141.8469678010044,0,8,2571.9790150110257,5792.560193654758,1076,105.41580112562008,10,3600.0
32,44.874840353955115,1,48,4534.292692829931,16234.466284456485,875,103.22460451914213,5,3600.0
8,94.46383063221798,0,48,4867.513801438463,6935.949702661481,1102,86.62354358609223,10,9362.894107312937
8,152.7675758680071,1,24,2476.3078497016395,13217.056890692871,1710,9.596210026988242,5,7091.14284929618
64,223.91682248553403,1,0,2964.7705896657876,18970.042871747493,162,19.8988108379039,5,3600.0
4,74.63141137449512,0,8,3754.628449614011,12138.513661244648,481,6.852165155477534,5,3600.0
16,38.06426359637692,0,16,1661.5032951728247,4843.146228924635,673,108.05884430176881,10,6325.854520349379
4,146.59041475359473,0,16,1211.0277175639094,16609.150417042234,627,72.1623523397907,10,4438.023093323739
32,51.772303184477806,1,24,4826.957344970726,250.94915968460884,299,143.29219425506005,5,3600.0
4,159.36971879183287,0,0,2219.8154169759327,5130.817574904702,1528,142.89692676583567,10,7896.05654644189
8,73.35331773596553,0,8,107.79504992729109,7749.871021906826,1883,119.92745195058085,10,3600.0
32,65.27882506655492,0,48,4204.819662772909,3919.657629471257,1941,67.01428847544581,10,6166.189780237676
4,106.99682971724499,0,24,3038.35439032632,12080.401448970966,947,48.13620951709378,5,3600.0
32,155.11155587437057,0,8,925.9369573294902,11160.056538743342,880,30.94515848385488,5,3600.0
16,143.23878289142962,0,8,247.68449656768703,8129.990719118548,1624,35.641743080471315,10,3600.0
4,68.69415035427517,1,8,1528.2639121044824,5887.659495143237,1144,148.5574500966808,10,3600.0
8,228.9969352644373,0,0,4646.6467678209565,8678.201476516106,1301,80.02196702148811,5,9015.703563757228
32,35.250728494329856,1,8,4674.106733174501,5824.116014029037,1446,2.825768961173456,3,3600.0
64,17.787955642435154,1,0,1623.917082880379,4425.248039716218,486,7.599687303426485,5,3600.0
32,157.47115481273698,0,0,4196.061864821512,7025.467519173699,1693,69.35616620228157,10,9496.397425742018
64,38.604977680238164,0,8,2265.0420839597687,12046.751405457602,1368,67.07878616579282,3,3600.0
8,133.21292194118234,1,48,3306.2892707693127,12967.85229529559,396,61.428250035278325,10,3600.0
16,244.03977453358888,0,8,1738.7749917683411,5947.013486556412,1369,123.71690940839753,5,3600.0
64,181.24790732029194,0,48,2628.2657217278265,18947.965986787985,1862,105.7701476413394,10,4334.150074550986
16,161.12923193864458,0,24,1539.5192880966,5239.258402429087,476,17.005155179471107,3,3600.0
32,150.5516957683256,0,16,399.46037554666736,14242.670990354918,1616,55.039155521916335,10,6121.063019058178
8,52.525734545499006,1,24,782.9531123385403,1629.6929899543097,1274,89.90531038321207,5,3600.0
64,115.29666050776989,1,0,1524.3050229188625,13296.924437512997,237,57.9908429864403,5,3600.0
32,92.94582982695711,1,24,4883.643541483037,9199.02897830284,1695,32.03749434198595,5,4198.842725599448
4,244.36243191107155,0,16,4831.793536224959,11382.199982083444,984,94.57989068488196,5,3600.0
32,68.0954173799398,1,16,4155.550378174203,3681.5347830113574,82,90.73512630145645,3,3600.0
16,124.93606010622075,1,48,1239.279650370826,8671.336015195764,1562,146.21680668346687,10,6381.480683541249
8,240.64368209251,1,24,2263.8504886549304,15325.580503357416,106,84.59947782386928,10,9221.090503710431
8,203.71680180495014,0,0,2254.935908604451,15341.719947548376,1291,131.27034035067183,3,3600.0
32,247.1997793425369,0,0,1996.168899609101,4751.195469035799,272,142.43023325822205,10,11825.156525524393
4,158.86590327645376,0,48,319.9134949397535,7052.05024233307,1024,65.78281224038176,3,3600.0
16,90.77913997699164,0,48,2719.184133699157,76.37072648649051,232,8.881161675415786,3,7384.481886972041
32,213.00914431508664,0,24,456.7787614118184,1799.334490546086,1559,22.380665247646238,3,3600.0
32,80.28115530059591,1,48,4029.4015355179245,2534.6943799398327,494,76.09155943176876,3,3600.0
8,48.86365487414771,1,16,3487.4049999394297,5873.097152785412,269,134.050742542094,5,3600.0
16,183.15962588167383,0,0,1828.4113325533199,15180.333833300665,1718,98.46567835288377,3,10467.943306189483
4,166.46100455652112,0,16,3270.9682728410694,10205.051618106523,200,31.020775777534958,3,3600.0
8,225.97932784365804,1,8,1241.8813321395808,15852.183470231334,275,105.4556081100376,5,14451.396358980075
32,246.55733993838058,1,16,1399.7253182874988,15098.138661370107,566,134.23867939570636,3,3600.0
8,220.5850016316894,0,0,1639.2542329344842,11742.80547633256,991,5.503608367258375,3,3600.0
8,22.885405801891146,0,8,4005.356839683116,9997.25403790145,225,37.17900620882164,5,5125.796534015184
64,172.7993313796025,0,24,1132.387599545814,18626.424098899442,1333,23.8239428655185,3,9168.467107830927
8,202.61363839028334,1,8,2857.628014681589,11385.447525266041,1728,117.8313471708219,10,3600.0
8,251.51832363884378,1,48,1082.2888606652766,9656.53140991573,155,133.8301339517422,3,3600.0
16,100.91600227913317,0,0,1496.6833828058332,17382.42927871577,532,83.62906400612634,5,10552.605922176586
8,50.13063364324468,0,48,1253.8583356338077,1428.8671511746406,763,127.38207830812273,3,3600.0
4,219.52739932571086,1,16,3260.5228882591005,13120.560787726132,1215,98.8836372772237,3,3600.0
32,86.73175242087372,1,24,2680.9718278333235,2260.633700469771,1525,98.84823169192836,5,3600.0
16,156.354070156877,1,0,3634.3658149372113,16396.4505755593,1162,87.3765171133702,5,3600.0
8,104.69390152482396,0,24,1177.7228429316306,15853.344434374272,574,8.452786424664051,10,9038.222375726142
4,107.77691167614798,0,0,144.8278250575825,10072.050325061506,1897,140.60973767640897,10,3600.0
32,189.651190836008,0,48,3434.4968789386407,13220.916897304849,1753,54.009942598943525,10,3600.0
16,97.64583108430479,0,16,662.7843966258722,15452.456563914166,727,120.58407806958468,10,3600.0
4,179.88262801668077,1,8,1306.8955996773848,9666.129069940334,1066,121.68770100051235,5,11051.595719666244
8,11.553456952170922,1,24,1597.862147059991,18119.167679995164,400,144.89842393551106,10,9022.942358082524
64,88.51255272096125,0,0,3759.3302522252534,8740.65648217166,92,49.67824622628396,10,5559.817574166759
64,87.12291977570834,0,0,3166.869872221393,17840.461101202378,1058,149.6125106918979,5,5482.212789645087
16,193.7111509023858,0,24,1002.9006389765613,11654.922702563323,462,45.78559768268777,3,3600.0
4,86.01016477435572,0,8,3029.6502720367343,8524.922654464419,1466,68.25415457078165,3,3600.0
32,165.0651288265406,0,16,3569.9251760419984,82.050276498619,1107,106.23125489720246,3,5039.102938848927
4,178.75405172275046,0,0,2005.5962936718402,5911.188855537444,1677,24.093305567256955,3,3600.0
64,171.28953496088457,0,0,1305.169278736475,17358.443054683932,1697,40.68960448505774,3,3600.0
16,157.6168329000688,0,24,3427.0155872824675,8574.312909995,439,109.48891259726398,5,3600.0
8,110.57697863864988,0,24,3093.3668806933365,8429.428396628027,1536,146.18323906471585,10,3600.0
4,100.57963446558499,0,0,481.76957650701854,9788.26468027398,1999,110.18701806356816,10,9536.962497157656
64,148.01684647722064,1,0,3366.7302371453957,5726.152000048406,1922,129.48251799888158,10,6364.4024379938255
32,23.798369416112926,1,0,2493.737870892963,9831.076240022427,1541,6.5855261108906635,3,3600.0
16,225.20332082877846,1,48,3791.5078891908643,7515.3247524898925,1429,86.97686050369488,5,7315.858166878204
8,212.6781554715251,1,0,1034.5159552111513,18188.85966439722,711,137.19968804582953,3,3600.0
4,93.90340982522304,0,16,1365.2604477167442,11279.379027253965,861,102.67715917826006,5,4985.320881516069
32,148.57114259963654,1,16,2762.232421577854,16683.03596775158,227,101.79288141211265,5,3600.0
8,239.1924691497469,1,8,2460.4942866717756,13737.513224117256,469,31.252990550272216,3,3600.0
64,75.36592575819998,1,24,1993.1903181768334,4252.138420823553,1351,129.31003382008458,5,3600.0
64,192.12890638832363,1,8,3755.563240705965,17353.325427456817,1770,129.8917577636692,3,11648.293894274702
32,28.51748821560928,1,0,2867.2826617785836,1745.507220690738,1351,92.4870486614931,10,3600.0
64,137.7962925728008,0,24,3580.332084081181,8972.812347671728,1621,64.56611269440697,5,4213.016441783273
16,227.22434410292982,1,0,850.9493153636671,4783.184595098342,1475,123.81674623532001,5,6619.775542474534
32,144.82390246897023,1,24,3672.0426462131322,10751.154697101829,175,70.28435674865463,10,3600.0
64,160.83070105560114,0,48,2361.48772969143,6001.061583937988,1485,123.5695808669824,10,8948.145405147226
4,233.09454474076693,1,48,265.46288485447644,14456.552901866553,154,73.25244632683618,5,3600.0
64,185.4094387323511,0,48,1249.0086145828457,18738.380331205968,531,87.38929834739147,10,3600.0
16,180.57568069561785,1,8,226.20631952883207,14181.828655306916,476,112.45528327351542,10,11582.15095280921
8,153.42323747903882,0,24,2338.685157756114,7106.271804479434,1716,40.48404430277186,5,3600.0
8,164.98117631971976,0,8,1696.8108267199184,12001.439226162911,1322,37.779938918046646,3,3600.0
64,207.3189451561211,0,24,4938.502843574932,17770.53298335324,1070,100.50835161179344,5,7972.3365291820355
8,250.8498046577166,1,0,4355.67017308863,5400.640792899134,1665,143.1330786319229,5,3600.0
64,205.2406877940306,1,48,4145.787215681432,2364.1834542890406,421,67.45906082086626,3,3600.0
16,183.46913424349506,0,48,2555.471090253103,2615.3666958209774,695,134.8321484939511,10,3600.0
8,41.61513113565568,0,24,4054.7287468187574,9897.110721565921,1910,78.20987896938017,5,7196.42667705745
4,210.63593608553992,0,8,1407.6612725675004,14642.752008970745,395,146.11575278390538,10,6210.455931281758
64,190.52660311487836,0,8,2847.1823924479722,13145.189115953923,1925,119.01507235198807,10,3600.0
8,199.067184459506,0,16,2025.2985004651089,9077.844620743588,951,129.0740724777483,3,3600.0
16,65.31192660434135,0,48,939.5753664613756,14585.987873823246,1455,102.2610001016241,5,3600.0
16,232.05403674215006,0,48,455.8058137051798,12679.435725824727,47,130.4053937743729,3,3600.0
4,32.12577935002182,0,8,2835.270076560913,12564.652288941394,1566,89.32694347167644,3,3600.0
16,70.89578981160275,0,48,578.4317609130101,4047.607708244368,928,85.5331780666718,3,8770.881186597187
16,172.42981270445162,0,8,3618.2151737613135,6251.737402182336,170,131.18300920170245,5,4194.173744536338
8,175.08118703009177,1,16,4615.1955457581635,6888.552063351675,1251,3.244859446625808,5,3697.5100574233943
64,85.70449244260456,0,24,894.3199375866485,16163.83434660208,1277,72.33805655505294,3,3600.0
32,181.97690472373006,1,24,2407.5990347001184,15502.232308258128,1076,130.64101321535452,5,3600.0
16,104.20677333840827,0,16,3719.9955059931435,5053.529881022347,127,30.226279627645773,5,4063.1679478624055
16,8.04352793276498,1,48,1505.5143390618314,1103.1399709721654,615,143.7433889006035,10,6142.363689958092
32,48.32632080727112,0,0,4611.746146201393,15355.699405748192,1357,111.34966059480925,10,4677.743744392633
16,226.88933225410725,1,48,4453.481238462563,8197.382589268489,207,114.60094998232755,3,6053.638512332122
8,63.22811490889587,0,8,608.396343075422,4396.141399488785,1515,100.15595094129833,3,3600.0
8,36.00176403700122,0,0,234.2588805060167,2340.425709734852,260,67.67368683118366,10,3600.0
32,177.18575027143225,0,16,4884.646566599069,256.3917303049603,1026,69.68250714617524,10,3600.0
16,117.29519771761456,1,24,4786.727621378543,8554.649923314242,1737,126.02710994071595,10,4540.737840252968
16,205.55455222661578,0,24,2169.1994618832196,6795.342311355072,477,21.731762170960142,5,3600.0
64,221.63834377231547,0,48,347.7602881192648,13929.433367130587,841,78.78805022349535,10,6383.628911846993
16,217.8052415920334,0,24,3132.4902084555365,19533.310977204947,1158,47.1821117425855,3,8195.086938590774
8,85.62628636082954,1,48,1537.7095262044156,4135.7317140611185,1582,147.663144879149,10,3600.0
4,133.3753926161047,1,8,4689.942635812716,4860.798503864711,1624,1.5502550780797968,10,3808.626430869718
4,169.2351501924471,0,8,3993.843432766087,6746.117807030244,1536,10.487476696246453,10,3600.0
4,87.85180564646274,0,16,3283.009542253873,9318.80610390262,113,145.14079214722636,3,11607.793525097564
4,18.192630207548497,1,8,1494.0688528162898,13954.004136941176,1696,82.02497025618301,3,10457.423323977637
16,130.92476680963594,1,48,3536.216039264416,7040.69523361995,1267,21.64173198833883,3,3600.0
16,11.178946699467236,0,24,1516.9245071200999,2084.1004393612843,82,67.84740333329479,3,3600.0
64,243.7601149320349,0,8,284.39182234419263,14606.859710791088,43,49.075973894914284,10,4489.889511000911
16,205.57754422611055,0,8,2591.329479339343,15892.854096189263,1396,136.77001418667928,3,3600.0
4,55.61842457785144,1,48,2494.5542694645856,4953.048346892725,1195,103.44931758221371,10,3767.947625213181
32,79.31779372519824,1,8,3838.729267828544,2735.211199221757,932,20.447309762296253,10,3600.0
32,251.7439599088207,0,24,4341.8020235367785,10556.06824920986,729,80.93039708625304,5,3600.0
8,100.64004142704349,1,24,1836.895594601884,4166.365185996843,1293,21.034565680918103,3,3600.0
8,202.3631446436053,1,24,2302.4177499979874,7483.331250629237,485,100.11936483920579,3,9034.861572620965
16,118.81023616797508,0,24,2404.962056258188,15547.246666454997,346,109.35686547519322,5,5571.775679036843
32,222.29578917695133,0,0,1688.698013424659,4392.218902987458,1522,84.76185068756382,10,3600.0
4,182.53087002405422,0,24,3742.5959257634327,16125.204596448111,1749,144.92741570728083,3,3600.0
4,13.681694853007519,1,0,2658.2958075108672,13480.43235432743,206,141.70583319756062,10,3600.0
4,81.00869171293083,1,24,4578.383294504335,4394.595302171643,1004,31.681427367326755,5,3600.0
16,146.3820940935762,0,24,3286.5227822883717,10528.139380461564,1263,1.04907844036279,3,3600.0
16,237.69116292929894,1,48,1138.2931385804648,12281.453843049094,109,99.74957384425998,10,14071.119722761474
64,33.30341387108961,1,24,907.5623788604782,4005.600728669088,615,71.8705920371457,10,3600.0
4,157.08830935234462,1,8,1924.6832557898313,2899.072221316757,72,50.86412010931595,5,3600.0
4,82.93982939033907,1,24,1799.9400472591688,10623.405571731852,1367,137.61657368034096,10,3600.0
16,228.5532899408212,0,16,2094.9459418263,13876.853938596607,1030,146.79765728053906,5,10684.273992946255
16,197.76206319531127,1,48,999.5962444917664,9301.430294546959,919,139.65601310287695,5,10298.66291348637
64,99.68627505830277,0,48,4893.291083129798,1400.8779667135536,1739,75.52909344956191,5,3600.0
64,49.44158464933619,1,24,813.9778870567715,18504.26161266529,293,105.80014274834818,3,7356.328592085474
8,10.851497154529849,0,16,3297.978993699173,13899.339420545628,1822,26.564468270679107,5,3600.0
32,162.04134376664328,1,24,164.03925181648998,12423.96359610932,1752,142.67763215731577,3,3600.0
4,108.71870429254845,0,8,2094.109087763164,12872.575875912355,885,43.26782658937753,10,16445.027612803882
4,86.05961022947074,0,48,1614.998655565678,7972.172157601298,1632,29.718161939716065,3,3600.0
64,252.40456832593523,1,48,1971.9207249231508,19688.011546072106,1171,9.963626377310783,10,13346.939460255235
64,123.60324961895816,1,16,2540.5789893882566,2653.670966449067,547,83.00532668547679,5,11315.588676688936
8,193.9601423440652,0,0,3041.837507469157,14782.853635526786,428,142.32110478509242,3,5950.641223687975
32,51.998279478306586,1,16,2959.20558949207,8417.57711774595,1323,21.20264935447573,3,3600.0
8,11.336903919969817,0,8,3190.496983593454,17621.932842557766,1803,19.003715039464026,3,3600.0
32,111.55552962310796,0,16,4238.283644513574,14345.253758213536,1000,41.6170472017085,5,5918.150394140477
4,173.08487906578011,0,0,4444.914062511792,11245.08824197151,436,100.14369005447863,5,3600.0
8,133.63647665349794,0,8,3712.526472747908,18753.87891840017,693,82.62421245039917,3,3729.9457767838885
64,228.835631890849,1,8,486.8169903295796,18248.875974458642,760,15.334837081756671,5,3600.0
8,115.62687909441686,1,0,4810.3327183986785,1046.7746856453175,1461,66.90273598056659,5,3600.0
8,85.12869766196661,1,24,4742.250623100526,3851.841675983182,52,10.972910671090006,3,3600.0
