CPU_Cores,RAM_GB,GPU_Available,GPU_VRAM_GB,Disk_Speed_MBps,Dataset_Size_MB,Num_Features,Model_Complexity,CV_Folds,Training_Time_Seconds
8,253.50651129877937,0,24,2110.1330448224044,3299.6210818712466,1660,77.09083287835786,5,341.06600104517565
64,175.81385140513905,0,24,4169.485049697015,4781.896870563867,96,72.49213505338919,10,326.34283930292503
4,231.4119978343277,0,8,1074.3585524943305,4850.5651374863855,1172,85.27459364873407,10,560.634879344303
8,200.16658634027468,0,24,3624.5696912090216,10969.361423582865,1412,54.31634600349961,10,1108.3719362765125
8,141.8469678010044,0,8,2571.9790150110257,5792.560193654758,1076,105.41580112562008,10,1369.2758183819653
32,44.874840353955115,1,48,4534.292692829931,16234.466284456485,875,103.22460451914213,5,2272.9470580365264
8,94.46383063221798,0,48,4867.513801438463,6935.949702661481,1102,86.62354358609223,10,1344.6805460825526
8,152.7675758680071,1,24,2476.3078497016395,13217.056890692871,1710,9.596210026988242,5,1200.7730003922131
64,223.91682248553403,1,0,2964.7705896657876,18970.042871747493,162,19.8988108379039,5,2312.846795959432
4,74.63141137449512,0,8,3754.628449614011,12138.513661244648,481,6.852165155477534,5,1131.163601015689
16,38.06426359637692,0,16,1661.5032951728247,4843.146228924635,673,108.05884430176881,10,1109.084764485191
4,146.59041475359473,0,16,1211.0277175639094,16609.150417042234,627,72.1623523397907,10,1968.7751748130308
32,51.772303184477806,1,24,4826.957344970726,250.94915968460884,299,143.29219425506005,5,146.54668345821227
4,159.36971879183287,0,0,2219.8154169759327,5130.817574904702,1528,142.89692676583567,10,1252.8664189865426
8,73.35331773596553,0,8,107.79504992729109,7749.871021906826,1883,119.92745195058085,10,1478.8796271292747
32,65.27882506655492,0,48,4204.819662772909,3919.657629471257,1941,67.01428847544581,10,450.7403535192211
4,106.99682971724499,0,24,3038.35439032632,12080.401448970966,947,48.13620951709378,5,1435.821611930167
32,155.11155587437057,0,8,925.9369573294902,11160.056538743342,880,30.94515848385488,5,853.5915030963287
16,143.23878289142962,0,8,247.68449656768703,8129.990719118548,1624,35.641743080471315,10,931.6026565541664
4,68.69415035427517,1,8,1528.2639121044824,5887.659495143237,1144,148.5574500966808,10,912.404069686174
8,228.9969352644373,0,0,4646.6467678209565,8678.201476516106,1301,80.02196702148811,5,1031.0888826305763
32,35.250728494329856,1,8,4674.106733174501,5824.116014029037,1446,2.825768961173456,3,993.8673363421842
64,17.787955642435154,1,0,1623.917082880379,4425.248039716218,486,7.599687303426485,5,235.97564710046174
32,157.47115481273698,0,0,4196.061864821512,7025.467519173699,1693,69.35616620228157,10,926.3434164520768
64,38.604977680238164,0,8,2265.0420839597687,12046.751405457602,1368,67.07878616579282,3,1568.0019142429383
8,133.21292194118234,1,48,3306.2892707693127,12967.85229529559,396,61.428250035278325,10,1215.795946833125
16,244.03977453358888,0,8,1738.7749917683411,5947.013486556412,1369,123.71690940839753,5,751.9923236020277
64,181.24790732029194,0,48,2628.2657217278265,18947.965986787985,1862,105.7701476413394,10,2458.430423980208
16,161.12923193864458,0,24,1539.5192880966,5239.258402429087,476,17.005155179471107,3,858.0915350006653
32,150.5516957683256,0,16,399.46037554666736,14242.670990354918,1616,55.039155521916335,10,1571.4754965848833
8,52.525734545499006,1,24,782.9531123385403,1629.6929899543097,1274,89.90531038321207,5,597.6226938960781
64,115.29666050776989,1,0,1524.3050229188625,13296.924437512997,237,57.9908429864403,5,1788.0564112115978
32,92.94582982695711,1,24,4883.643541483037,9199.02897830284,1695,32.03749434198595,5,1004.88398143593
4,244.36243191107155,0,16,4831.793536224959,11382.199982083444,984,94.57989068488196,5,1552.37395747837
32,68.0954173799398,1,16,4155.550378174203,3681.5347830113574,82,90.73512630145645,3,478.4591822763928
16,124.93606010622075,1,48,1239.279650370826,8671.336015195764,1562,146.21680668346687,10,1006.2109871657385
8,240.64368209251,1,24,2263.8504886549304,15325.580503357416,106,84.59947782386928,10,1748.6447476259934
8,203.71680180495014,0,0,2254.935908604451,15341.719947548376,1291,131.27034035067183,3,1822.8765572743166
32,247.1997793425369,0,0,1996.168899609101,4751.195469035799,272,142.43023325822205,10,631.6922533425726
4,158.86590327645376,0,48,319.9134949397535,7052.05024233307,1024,65.78281224038176,3,824.5340456372285
16,90.77913997699164,0,48,2719.184133699157,76.37072648649051,232,8.881161675415786,3,60.0
32,213.00914431508664,0,24,456.7787614118184,1799.334490546086,1559,22.380665247646238,3,363.91640860063393
32,80.28115530059591,1,48,4029.4015355179245,2534.6943799398327,494,76.09155943176876,3,642.5071951659448
8,48.86365487414771,1,16,3487.4049999394297,5873.097152785412,269,134.050742542094,5,1097.8937237699806
16,183.15962588167383,0,0,1828.4113325533199,15180.333833300665,1718,98.46567835288377,3,1794.077576003625
4,166.46100455652112,0,16,3270.9682728410694,10205.051618106523,200,31.020775777534958,3,992.1879933827829
8,225.97932784365804,1,8,1241.8813321395808,15852.183470231334,275,105.4556081100376,5,2096.4218283501823
32,246.55733993838058,1,16,1399.7253182874988,15098.138661370107,566,134.23867939570636,3,1792.4080263348806
8,220.5850016316894,0,0,1639.2542329344842,11742.80547633256,991,5.503608367258375,3,1125.5880697582256
8,22.885405801891146,0,8,4005.356839683116,9997.25403790145,225,37.17900620882164,5,1142.2679660676588
64,172.7993313796025,0,24,1132.387599545814,18626.424098899442,1333,23.8239428655185,3,1616.5137880401467
8,202.61363839028334,1,8,2857.628014681589,11385.447525266041,1728,117.8313471708219,10,1410.6898177021212
8,251.51832363884378,1,48,1082.2888606652766,9656.53140991573,155,133.8301339517422,3,1135.640388592257
16,100.91600227913317,0,0,1496.6833828058332,17382.42927871577,532,83.62906400612634,5,1796.3486058258814
8,50.13063364324468,0,48,1253.8583356338077,1428.8671511746406,763,127.38207830812273,3,518.1966853152828
4,219.52739932571086,1,16,3260.5228882591005,13120.560787726132,1215,98.8836372772237,3,1793.7585062309763
32,86.73175242087372,1,24,2680.9718278333235,2260.633700469771,1525,98.84823169192836,5,856.2594770775047
16,156.354070156877,1,0,3634.3658149372113,16396.4505755593,1162,87.3765171133702,5,1794.0916580507344
8,104.69390152482396,0,24,1177.7228429316306,15853.344434374272,574,8.452786424664051,10,1618.2776724468945
4,107.77691167614798,0,0,144.8278250575825,10072.050325061506,1897,140.60973767640897,10,1294.9741118324487
32,189.651190836008,0,48,3434.4968789386407,13220.916897304849,1753,54.009942598943525,10,1662.758976866357
16,97.64583108430479,0,16,662.7843966258722,15452.456563914166,727,120.58407806958468,10,1494.1007271106532
4,179.88262801668077,1,8,1306.8955996773848,9666.129069940334,1066,121.68770100051235,5,1205.1394272024309
8,11.553456952170922,1,24,1597.862147059991,18119.167679995164,400,144.89842393551106,10,2225.4634684100456
64,88.51255272096125,0,0,3759.3302522252534,8740.65648217166,92,49.67824622628396,10,898.3910650096817
64,87.12291977570834,0,0,3166.869872221393,17840.461101202378,1058,149.6125106918979,5,2070.4006221564096
16,193.7111509023858,0,24,1002.9006389765613,11654.922702563323,462,45.78559768268777,3,1485.153851870236
4,86.01016477435572,0,8,3029.6502720367343,8524.922654464419,1466,68.25415457078165,3,1062.7939476527936
32,165.0651288265406,0,16,3569.9251760419984,82.050276498619,1107,106.23125489720246,3,522.6168999276817
4,178.75405172275046,0,0,2005.5962936718402,5911.188855537444,1677,24.093305567256955,3,1061.828731909548
64,171.28953496088457,0,0,1305.169278736475,17358.443054683932,1697,40.68960448505774,3,2016.5693453591664
16,157.6168329000688,0,24,3427.0155872824675,8574.312909995,439,109.48891259726398,5,1057.618695546125
8,110.57697863864988,0,24,3093.3668806933365,8429.428396628027,1536,146.18323906471585,10,1572.1965734038117
4,100.57963446558499,0,0,481.76957650701854,9788.26468027398,1999,110.18701806356816,10,841.6316055745096
64,148.01684647722064,1,0,3366.7302371453957,5726.152000048406,1922,129.48251799888158,10,660.8565614226219
32,23.798369416112926,1,0,2493.737870892963,9831.076240022427,1541,6.5855261108906635,3,1239.9983042161177
16,225.20332082877846,1,48,3791.5078891908643,7515.3247524898925,1429,86.97686050369488,5,1503.9471061695128
8,212.6781554715251,1,0,1034.5159552111513,18188.85966439722,711,137.19968804582953,3,2275.3788334796964
4,93.90340982522304,0,16,1365.2604477167442,11279.379027253965,861,102.67715917826006,5,1433.8032309195394
32,148.57114259963654,1,16,2762.232421577854,16683.03596775158,227,101.79288141211265,5,1807.645511757864
8,239.1924691497469,1,8,2460.4942866717756,13737.513224117256,469,31.252990550272216,3,1579.2406596274234
64,75.36592575819998,1,24,1993.1903181768334,4252.138420823553,1351,129.31003382008458,5,999.3758203858888
64,192.12890638832363,1,8,3755.563240705965,17353.325427456817,1770,129.8917577636692,3,2239.7844999460945
32,28.51748821560928,1,0,2867.2826617785836,1745.507220690738,1351,92.4870486614931,10,487.13941668053894
64,137.7962925728008,0,24,3580.332084081181,8972.812347671728,1621,64.56611269440697,5,1329.5728417158075
16,227.22434410292982,1,0,850.9493153636671,4783.184595098342,1475,123.81674623532001,5,880.0557160681362
32,144.82390246897023,1,24,3672.0426462131322,10751.154697101829,175,70.28435674865463,10,1368.0098260496761
64,160.83070105560114,0,48,2361.48772969143,6001.061583937988,1485,123.5695808669824,10,1152.0067075720353
4,233.09454474076693,1,48,265.46288485447644,14456.552901866553,154,73.25244632683618,5,1425.6779298193
64,185.4094387323511,0,48,1249.0086145828457,18738.380331205968,531,87.38929834739147,10,2106.5675492875025
16,180.57568069561785,1,8,226.20631952883207,14181.828655306916,476,112.45528327351542,10,1733.750358599521
8,153.42323747903882,0,24,2338.685157756114,7106.271804479434,1716,40.48404430277186,5,655.1573249235237
8,164.98117631971976,0,8,1696.8108267199184,12001.439226162911,1322,37.779938918046646,3,1133.944526576127
64,207.3189451561211,0,24,4938.502843574932,17770.53298335324,1070,100.50835161179344,5,1920.4018892944814
8,250.8498046577166,1,0,4355.67017308863,5400.640792899134,1665,143.1330786319229,5,1137.145707588661
64,205.2406877940306,1,48,4145.787215681432,2364.1834542890406,421,67.45906082086626,3,353.4023871547669
16,183.46913424349506,0,48,2555.471090253103,2615.3666958209774,695,134.8321484939511,10,630.2487861791001
8,41.61513113565568,0,24,4054.7287468187574,9897.110721565921,1910,78.20987896938017,5,1323.4412850313784
4,210.63593608553992,0,8,1407.6612725675004,14642.752008970745,395,146.11575278390538,10,1946.8628621272037
64,190.52660311487836,0,8,2847.1823924479722,13145.189115953923,1925,119.01507235198807,10,1790.787487471344
8,199.067184459506,0,16,2025.2985004651089,9077.844620743588,951,129.0740724777483,3,1235.1771935123154
16,65.31192660434135,0,48,939.5753664613756,14585.987873823246,1455,102.2610001016241,5,1723.8725010307287
16,232.05403674215006,0,48,455.8058137051798,12679.435725824727,47,130.4053937743729,3,1752.365893507097
4,32.12577935002182,0,8,2835.270076560913,12564.652288941394,1566,89.32694347167644,3,1427.7715118782587
16,70.89578981160275,0,48,578.4317609130101,4047.607708244368,928,85.5331780666718,3,899.8301730800863
16,172.42981270445162,0,8,3618.2151737613135,6251.737402182336,170,131.18300920170245,5,801.3921941680563
8,175.08118703009177,1,16,4615.1955457581635,6888.552063351675,1251,3.244859446625808,5,719.5135422052755
64,85.70449244260456,0,24,894.3199375866485,16163.83434660208,1277,72.33805655505294,3,1973.0501609091432
32,181.97690472373006,1,24,2407.5990347001184,15502.232308258128,1076,130.64101321535452,5,2354.1992334693623
16,104.20677333840827,0,16,3719.9955059931435,5053.529881022347,127,30.226279627645773,5,204.59692920080852
16,8.04352793276498,1,48,1505.5143390618314,1103.1399709721654,615,143.7433889006035,10,643.2364201732029
32,48.32632080727112,0,0,4611.746146201393,15355.699405748192,1357,111.34966059480925,10,1968.0332097571998
16,226.88933225410725,1,48,4453.481238462563,8197.382589268489,207,114.60094998232755,3,970.7362103501234
8,63.22811490889587,0,8,608.396343075422,4396.141399488785,1515,100.15595094129833,3,799.6408123923803
8,36.00176403700122,0,0,234.2588805060167,2340.425709734852,260,67.67368683118366,10,191.0861929222231
32,177.18575027143225,0,16,4884.646566599069,256.3917303049603,1026,69.68250714617524,10,100.13417516672646
16,117.29519771761456,1,24,4786.727621378543,8554.649923314242,1737,126.02710994071595,10,1322.873309981353
16,205.55455222661578,0,24,2169.1994618832196,6795.342311355072,477,21.731762170960142,5,561.6547616750663
64,221.63834377231547,0,48,347.7602881192648,13929.433367130587,841,78.78805022349535,10,1657.9334573182593
16,217.8052415920334,0,24,3132.4902084555365,19533.310977204947,1158,47.1821117425855,3,1979.0445196582457
8,85.62628636082954,1,48,1537.7095262044156,4135.7317140611185,1582,147.663144879149,10,737.6966166048952
4,133.3753926161047,1,8,4689.942635812716,4860.798503864711,1624,1.5502550780797968,10,831.1297686808985
4,169.2351501924471,0,8,3993.843432766087,6746.117807030244,1536,10.487476696246453,10,584.5396415616899
4,87.85180564646274,0,16,3283.009542253873,9318.80610390262,113,145.14079214722636,3,1231.660455809474
4,18.192630207548497,1,8,1494.0688528162898,13954.004136941176,1696,82.02497025618301,3,1752.8773588212596
16,130.92476680963594,1,48,3536.216039264416,7040.69523361995,1267,21.64173198833883,3,866.3568892818324
16,11.178946699467236,0,24,1516.9245071200999,2084.1004393612843,82,67.84740333329479,3,240.23331472568836
64,243.7601149320349,0,8,284.39182234419263,14606.859710791088,43,49.075973894914284,10,1674.7678823806555
16,205.57754422611055,0,8,2591.329479339343,15892.854096189263,1396,136.77001418667928,3,1735.5466044786704
4,55.61842457785144,1,48,2494.5542694645856,4953.048346892725,1195,103.44931758221371,10,705.7292579046714
32,79.31779372519824,1,8,3838.729267828544,2735.211199221757,932,20.447309762296253,10,724.4303620293447
32,251.7439599088207,0,24,4341.8020235367785,10556.06824920986,729,80.93039708625304,5,1396.514760477497
8,100.64004142704349,1,24,1836.895594601884,4166.365185996843,1293,21.034565680918103,3,532.5767780620001
8,202.3631446436053,1,24,2302.4177499979874,7483.331250629237,485,100.11936483920579,3,1069.4400618863817
16,118.81023616797508,0,24,2404.962056258188,15547.246666454997,346,109.35686547519322,5,1647.6981705705066
32,222.29578917695133,0,0,1688.698013424659,4392.218902987458,1522,84.76185068756382,10,785.0435946502117
4,182.53087002405422,0,24,3742.5959257634327,16125.204596448111,1749,144.92741570728083,3,1907.0652382972376
4,13.681694853007519,1,0,2658.2958075108672,13480.43235432743,206,141.70583319756062,10,1574.9638501303766
4,81.00869171293083,1,24,4578.383294504335,4394.595302171643,1004,31.681427367326755,5,547.4765829835965
16,146.3820940935762,0,24,3286.5227822883717,10528.139380461564,1263,1.04907844036279,3,1005.431835931637
16,237.69116292929894,1,48,1138.2931385804648,12281.453843049094,109,99.74957384425998,10,1498.2618033503238
64,33.30341387108961,1,24,907.5623788604782,4005.600728669088,615,71.8705920371457,10,700.5771184628768
4,157.08830935234462,1,8,1924.6832557898313,2899.072221316757,72,50.86412010931595,5,360.80456820931676
4,82.93982939033907,1,24,1799.9400472591688,10623.405571731852,1367,137.61657368034096,10,879.8033172184723
16,228.5532899408212,0,16,2094.9459418263,13876.853938596607,1030,146.79765728053906,5,1576.2694127765153
16,197.76206319531127,1,48,999.5962444917664,9301.430294546959,919,139.65601310287695,5,1051.8080062760287
64,99.68627505830277,0,48,4893.291083129798,1400.8779667135536,1739,75.52909344956191,5,464.71218643357753
64,49.44158464933619,1,24,813.9778870567715,18504.26161266529,293,105.80014274834818,3,1937.6521455169297
8,10.851497154529849,0,16,3297.978993699173,13899.339420545628,1822,26.564468270679107,5,1455.9414685149766
32,162.04134376664328,1,24,164.03925181648998,12423.96359610932,1752,142.67763215731577,3,1789.5559263813238
