CPU_Cores,RAM_GB,GPU_Available,GPU_VRAM_GB,Disk_Speed_MBps,Dataset_Size_MB,Num_Features,Model_Complexity,CV_Folds,Training_Time_Seconds
4,121.37188758589136,0,16,1751.2168955010136,1296.8332982934423,162,3.2393712431793866,5,154.89373282508816
32,109.95768688128938,0,8,1610.7141979302787,2564.667787014609,438,4.671006476565521,3,268.73427444952796
4,37.68177220918372,1,24,714.2754309512579,3553.2297187514537,954,3.516726866438856,10,414.5714772787346
4,62.06529623721122,0,24,1630.1418833854536,6739.958381746897,517,2.2273329472080925,10,720.1519496489302
16,23.499129818179398,0,16,1653.3841731614614,625.6952939524048,135,7.552110320165776,5,81.66293260635767
16,122.48612327104668,0,24,1487.8107735050824,2105.1088713064464,500,8.318328896511865,5,242.9078782793437
16,80.7409561341056,1,24,1649.1738991933794,8090.24595173475,491,3.3173107852935235,3,822.3371773661485
8,35.437136660415526,0,16,1768.8821595165982,1469.2618897415284,354,7.96977545145673,10,185.93138466061217
32,88.60408212870281,0,24,1420.4061713561878,3426.4843329678897,921,4.469982079611825,3,397.91195516822535
32,82.1753888549475,1,16,632.9070709545185,8646.595985635307,747,5.560172117686025,5,890.6025007005643
32,50.97952616394086,0,0,1231.4417145008163,1549.2953651688695,230,8.704009674038375,10,182.28833420428793
32,21.626911063955482,1,8,616.4740020074075,827.414219340118,924,7.749583136221671,3,118.29259582158161
16,88.58878347113595,1,8,1111.3145465486464,4845.405723900355,928,8.246051661845598,3,542.5158103931069
8,70.4369241084552,0,24,1110.6597336884415,3024.2299918098006,732,2.2316064992772113,3,350.27639895461044
8,100.67820700827671,1,24,599.0147662103624,5634.1054744203175,34,1.6274748325035653,3,559.9101105745801
16,70.41962013343921,1,24,1023.2308009542189,8038.058714590228,537,9.040642561791884,3,825.3180097888944
8,110.26178003822481,0,8,666.4971481869723,1371.528024103024,191,4.490508426139849,10,153.451107605167
16,74.22882065293827,1,0,1712.3528150138332,5807.011810588623,508,3.5909171026271274,3,606.9388497686137
32,75.31255658424635,1,0,1921.532038946706,5055.11232846062,850,7.522266288356421,10,565.0669976473962
16,113.1984323190014,0,8,608.4747128869079,1440.830656192695,650,8.527740369218709,3,191.30835468638315
32,56.41794394548764,0,0,1932.6728109375522,6240.003655365548,51,8.76240659708471,5,632.4098473108413
32,24.081827414076887,0,8,1283.8648990051179,2736.440496586824,924,3.8439742701270463,5,331.90632945006365
4,11.453921157600677,1,0,949.3485169308108,4878.368793724198,490,8.669911520815067,3,522.5844596911832
16,98.61647068083428,0,16,615.2931129142453,822.7691291544049,939,1.3684054993691084,5,123.35539601707809
4,82.43714616241576,1,16,1250.9364021056267,4595.86759293337,857,1.4469534231374699,10,512.4330011347334
16,92.48957217190683,1,8,1691.773316736123,3064.6693572548015,757,6.61167275656739,3,352.0003363604884
16,33.55569938106929,1,0,1560.6297159000471,8223.820992792984,881,1.5679573220399161,10,893.4155425595119
4,24.364577070412373,1,24,575.3390171959607,569.834421037333,448,3.9214825165914537,3,80.00942999349964
4,9.74535988014583,1,0,609.3527530518553,4186.101818819554,411,7.054803876222316,5,442.9274011808876
16,50.07050705679164,1,16,1104.3099239489557,4584.341319743174,555,4.0354020644880375,10,512.5027257262253
8,78.79012242255597,1,16,942.9357410719149,7250.0745126873735,354,2.616398032960863,5,738.0083557749422
32,55.069285411967876,0,0,848.5764845840717,5742.897036523356,902,3.5321555966845746,5,629.4917690067388
4,60.496990642847486,0,0,921.5067483630704,6672.140011324951,54,5.118177990253886,3,677.2668522387329
32,116.49904333924981,1,24,1705.2241149453268,7770.5040040532795,655,5.278472698199342,10,819.1976976016081
8,49.790656042796044,1,24,1893.8420804477807,8622.036626433204,30,8.047002082124818,5,868.3019847133806
8,69.6787386991773,0,0,1107.6540417913498,3138.789273449869,643,7.751379064883613,3,361.58709187488716
8,102.03836152893717,1,0,1859.1665031987457,5380.250152503762,79,5.111360241005217,3,510.87791468973955
4,55.58513387855242,0,0,982.243551871823,8401.088778988076,873,8.611006141888943,3,906.4571080752522
8,82.65040402734482,0,0,1214.6554795156874,9894.511837094016,882,2.0281342473225625,5,1031.400254463465
4,111.48364504960942,0,8,839.0434967239996,8895.198634472079,57,3.2981801520601133,3,898.0895260946218
8,121.94247483891705,1,0,1460.714063263766,3714.704052880637,500,8.451788171520263,10,421.129254490661
32,25.648817711484554,1,24,1968.4716727622133,1951.7054138606434,560,4.401946347635378,10,250.54297350105745
32,119.19051501937933,0,16,1405.239644065068,4893.950904439017,296,9.83063402914458,5,513.5031661130515
16,67.05395516954458,0,8,1036.7211261703233,7416.427436287831,19,5.196279533750519,10,752.841561485099
32,38.989326595875,0,0,1471.7261689857926,4925.716079079439,551,8.127420606673876,3,512.9048396888157
16,63.09629074859136,0,16,684.3810176980813,4831.83447409352,765,4.620763372441347,5,524.5429265938643
32,125.60390903425724,0,8,1832.988620398098,8382.312299296951,283,4.824581671561873,3,832.3605629986743
4,67.11417127914436,1,16,1254.6259261697546,3614.0697204829107,965,4.4459483255576515,5,410.436892154167
32,47.450193234500986,0,0,1174.0246130594633,8597.953758382715,609,7.471680584597306,5,899.1008380965358
16,84.00810251800709,1,0,1378.7971826802786,4068.0776692771883,765,5.92766095653995,3,443.84798325980114
16,36.81747425338317,0,24,1437.1757941841038,3282.3646451281106,390,9.494003002315322,10,369.26361279668794
8,17.10359937303967,1,0,607.6637093397695,4539.926412501431,338,3.258012848806943,10,489.773667650172
4,23.46556662927791,1,0,1523.9258318351035,7624.481464400751,488,1.9050645887509992,5,793.4506747008908
32,23.365500674932694,1,8,862.8975204732944,1260.0639785385497,24,4.5393533658929375,3,107.14968026358089
8,26.22832322147532,1,24,1570.9289487598846,1964.2323377593802,525,6.550414368820984,3,214.90808728195378
32,24.659260717929214,1,8,1733.8021915762952,9514.450684389636,200,8.747190432239456,5,980.1124829346978
32,84.90496937638575,1,16,1705.9377613287804,1754.9574992322048,177,4.115771980122949,10,205.38824238786572
8,29.825610127897377,0,0,1328.7514511118338,5677.29479294465,530,6.884080760120154,3,586.3016372232892
8,49.48007399886359,1,16,1280.2548384661268,5793.1657008960465,630,4.151788129208971,10,619.9191472226826
8,115.61460918872142,0,8,714.3139420091176,4896.270139279346,146,6.554976246950123,10,525.949481997239
8,64.87539683154469,1,0,1663.0192256047035,6447.470248505758,163,8.963271523275857,5,660.1698364756625
8,88.10692862252326,1,0,907.1140706700716,2298.3057666398945,397,3.0822187803346814,5,256.0518297348798
32,28.67838454419558,0,8,1245.0431342269198,5526.645044654094,218,4.638174778963353,10,596.2623089938994
8,31.074682257040493,1,8,926.4111393912751,3721.7639438062097,281,9.939386767867719,3,394.20363280726366
4,12.904233951977464,0,8,700.7425444995397,6616.68951292891,152,8.817013254245147,3,676.3234844932163
16,28.272207568659745,0,8,1444.336545337605,1412.278372554326,620,6.0817587210658175,5,181.98118503760537
8,41.43084068383504,0,8,581.4980522343558,5708.795624523921,898,5.649648326688478,10,655.4336269186638
8,29.241258113209618,0,0,1622.9678511893,1852.7442903154679,829,3.561403440742129,3,238.32349114440433
32,18.644304050846674,1,8,976.380192891675,2786.4666989972084,78,5.654884849241765,3,288.26251780492873
8,22.4763045320721,1,0,500.202039506728,2187.1370677458162,256,8.633633484519525,5,242.62990527173105
8,63.29345216392709,0,0,1266.6937088558448,1828.4186567991778,270,7.166570619500025,10,224.8052636021471
8,32.7600462086951,1,8,570.2778627914047,8257.118230059092,797,3.610396253601879,3,877.3741868621051
32,51.71238332576905,1,8,914.2543367313492,2857.111391230521,88,2.8131752894817965,5,284.4154847178176
8,68.41007250258284,0,24,1560.4647311835743,9271.2414624554,667,3.386876832971462,3,967.5507548997256
16,90.84737943552383,1,0,594.0344324327988,9699.26675712564,632,2.5278328125354386,3,1002.0412132438458
32,12.717456780931872,0,8,1759.0077385340035,5712.626136347477,779,1.8607662642134435,3,612.7095926323473
16,103.92924786908512,0,8,505.72988398787464,1430.0540766011309,614,4.772225569978495,5,171.18770781835534
32,83.34804673890893,1,8,870.2358038028533,3745.513706383644,534,2.0196964395844095,10,409.91682088233404
8,17.81108383386463,1,24,1611.3560842281072,7977.332746868973,781,2.547213019543939,5,832.077375254097
16,112.82943489281327,1,24,974.4052245939602,3673.93891743427,947,5.925922159055375,10,417.44871993421935
32,118.50468806381758,0,16,652.8385820990203,870.2178321669724,630,2.4813934632961727,3,118.38356062286043
4,15.329355182583651,0,0,1040.3508782006418,5567.871270036334,339,1.5749179068781256,10,590.4903764091312
8,41.22531777766444,1,16,905.5899295767883,8451.216258917773,198,3.8564996502509667,3,845.4299239615632
32,104.74415357516736,1,8,1764.0678532408324,7959.274075115667,104,2.9828718875977076,3,821.3671914099659
4,97.791162846039,1,24,970.0218763777148,1751.272645146526,626,5.637746691949391,5,200.33190048350292
32,30.14252232276528,1,24,1683.3987076640108,6727.662505893947,17,1.921303761248884,3,682.4831179739324
4,33.12191880040524,0,16,1837.808217216102,2205.0816091433,76,7.765937089146803,5,221.8695848255169
8,52.45665233496584,1,24,1150.7261293647944,2182.1144351449952,505,9.156101674916247,10,268.54466331140895
16,66.14275822292257,0,8,1864.914715781588,8740.724029463187,200,7.690916565605749,10,902.5640864430133
4,82.19057258363551,0,24,1065.9770809447891,2496.727043954665,375,5.795443336612548,3,264.51145408121874
32,52.26963674837269,1,16,1946.1176247351623,2632.5103028127864,777,8.746010396099965,5,313.3063703151435
8,63.504165935977746,1,8,633.9342867883594,6.583874943457484,530,7.254265418033567,3,35.09664975019491
4,97.69651257605078,1,16,1530.5288997548641,8706.69680780347,999,1.0949601020517088,5,914.6521105268002
32,12.401984346871748,0,24,1240.721060685393,7925.958502350688,126,4.5468113749705275,5,796.1211014787572
32,38.29243332128249,1,16,1081.4732081834704,6273.307984460026,276,8.658567094661201,5,635.3274544338373
32,93.60195030614629,1,16,1449.0678181229014,7502.670126100226,620,4.1127297217774235,10,796.910381878251
4,115.42482052246392,0,0,1555.7856374514968,1520.5280718165468,494,1.3169365617297115,5,169.20487588251595
4,69.40129305387993,1,24,506.5449044754636,4583.263029696025,518,7.715616746970451,10,502.9609501386032
4,71.85361823183788,0,24,750.4296331207981,3512.226312518442,307,8.218344432545816,5,381.8480316506932
16,20.860641360773126,1,16,1569.569075951478,937.810573743852,918,2.445343255389777,10,157.90696197238174
4,61.689484018814554,0,0,1499.5781203673096,4861.330545624981,173,5.836064471588631,10,509.7533740409367
4,71.91407197460278,1,24,1949.071257693016,9207.400466443836,385,2.7275989509615317,10,962.5151589843456
4,37.09646043616756,1,8,1641.5566853761745,400.6391875509923,662,7.473109771397321,3,78.23833505513804
16,40.309187713925716,0,16,1926.1590615970072,2914.6445618922644,277,3.4439540965973707,5,298.40872740391796
4,53.27409957255472,0,24,1553.8107523022104,2075.4489850102245,558,3.8459361030699704,3,234.43447350570167
32,10.408543733327164,1,8,947.0783129591648,2381.5046293242804,83,8.604737682760913,5,261.05803937707395
4,46.6494998699814,0,24,658.0473833762846,9084.350097066159,517,5.286901169862139,5,935.2294880005402
32,33.37376083958536,0,8,1672.7357950174035,4680.71713889019,82,7.0277900609642305,3,487.3453664782053
32,47.29968226134976,0,16,1466.2238322138737,4663.020814427541,317,4.621357456502209,10,490.158571750791
32,22.371455818310146,0,24,572.2790185899444,7605.768395770701,208,3.682061714743799,5,769.1409686621842
16,114.86327368878739,1,24,1040.0756988514675,1544.9643154390578,139,6.629302543821952,10,165.0677726748707
16,79.23109442648584,1,0,1935.1997232264293,4872.6791777328035,767,2.3937181667093914,3,534.7936566154232
16,89.49227829733876,0,16,1250.6017185653018,4299.8806419498915,833,4.356998520101767,10,486.0629629274755
4,102.7005486328806,0,8,1149.093704029557,5969.127059932034,581,2.8813333364733005,5,621.79648305019
32,67.81306387148688,0,24,1186.549407738941,9995.577054619223,800,7.2621547024667095,5,1041.3484486072298
16,18.430434570490842,0,24,813.3240860077456,7694.500468375768,624,9.497879545114968,5,782.0335623665762
16,72.45278501822574,1,8,1053.0607562971927,3978.6871368891216,817,9.959598712142798,3,455.2300907091804
4,78.42093416250549,1,16,1054.719883980765,8275.539145087856,841,5.052491293974317,5,875.0224207112535
16,97.4527369021196,0,0,578.5325302812087,1707.1250977066363,496,3.2727735067280004,3,174.19241166915856
4,59.79914554756153,0,0,1651.3514427768773,304.68533990528584,862,4.985464333458918,10,80.43209148909092
8,23.30963633546765,0,24,1124.7566478558183,2044.5235022241075,160,8.625424689664515,5,219.9838768049403
16,42.05310869584694,1,8,1733.269830224635,3404.1485405647913,678,2.8540511069683587,5,368.2512151545843
8,51.56987556783621,0,24,1775.522001679843,5105.832045557727,215,9.568860864876314,5,540.4795126789498
4,85.51006895979215,1,8,817.9910820479871,6151.310648954972,995,4.076791919183359,10,686.4862831183979
32,76.49339656026943,0,0,1486.0302232551928,9106.061641858356,188,9.872232935052745,5,936.300483705728
16,50.73160710774155,1,16,1208.4227062444725,5098.5646028041,206,8.54747998780566,3,500.90304829005714
4,126.38182985515756,0,8,1820.2351068822277,5012.781382475063,744,8.277134807326513,10,552.9995739093179
32,80.69297832282646,1,0,823.6110187646811,502.4775860793302,98,3.8611420639595524,10,64.41572614778421
32,36.467215008319336,0,24,1516.7198004650663,349.1637809846053,808,1.0789949075313652,10,76.87979573448355
8,20.21389671444845,0,8,1411.628183379084,5511.622061165625,443,4.439196179433891,10,590.0477918302989
4,26.343096702119844,0,16,942.9522163577492,4381.814223552783,797,3.716284326964243,10,485.4738745546402
32,37.51492740614098,1,24,704.9013554767589,8391.811990783237,757,1.3365729136791757,3,876.2737428156504
16,27.28176479114668,0,24,1477.4596407159147,1606.8378131392162,192,5.548287308553367,10,195.5857479622238
16,30.38804288615669,1,0,1607.8961871984961,249.76537258739015,218,4.62728180154463,5,53.72746468149268
8,42.21142024326165,1,8,973.441015645025,4490.415227362862,502,6.7110082096737225,10,494.56550331511755
32,28.80483143537058,0,24,1467.2489060334706,2374.8236935947375,139,6.590676899746748,10,281.4284767601836
4,115.61185095517102,0,16,1092.696361417255,496.1912526697076,674,2.086719723070121,10,107.3157339511457
16,17.628049479397063,0,8,1569.8103249239266,7245.996638561948,22,9.792689915139603,10,750.2383882281467
32,70.94136674843057,1,16,798.8229123410797,1115.974419922477,643,2.682382864973022,10,151.2801521265499
32,57.247619238759384,0,24,1835.3225039542615,6083.214584102717,880,5.007466222882341,3,665.6632830486399
8,125.88543402903277,1,16,931.1143946983696,2810.5334491813837,741,5.393057890903615,3,328.88482649574786
16,21.44466826016628,1,0,1051.6789816342293,1735.0018287477026,115,8.317565174927081,10,190.3860747002833
16,55.742671885488996,0,16,587.1379281205246,3797.546241617029,384,1.893066364851821,3,410.0600563317557
4,124.33645199304426,0,8,667.2683184819145,8014.467689940726,591,4.857798512876785,5,836.0272827282097
16,111.86085510727763,0,16,1273.792854068492,3920.9661643668824,716,6.656519532125835,10,435.4235986221098
4,106.04864851391359,0,16,901.3890150919572,7507.708953628097,707,2.9364005946165,5,770.2726660378148
16,38.94833924539278,0,0,1753.2203386132915,1254.906693676667,108,6.647211088894655,5,141.1259795134524
8,28.506510486807898,0,16,522.0400829824308,7727.725558079808,603,9.312983537946874,10,826.6357339610898
16,88.23718639093173,1,16,1068.6410730079042,2369.3714024002415,596,9.977663180554075,5,292.9693565348331
4,119.5251186953103,1,24,1006.018320153639,6773.947429232234,895,1.2920596911160813,5,731.4322829250455
4,74.81154716167157,1,24,528.9914463764015,5657.837259332222,861,3.1202940542020974,5,606.8316762709427
8,76.59352273638798,0,8,686.5525985007653,9291.450714881013,201,3.792764042125277,10,960.5829280757546
16,41.5974912392341,1,24,1120.464012377953,3873.255813627242,334,4.592134904004695,10,427.98828953025765
16,100.33915198303242,1,24,1239.29687667117,661.6985800849627,988,3.1803144182629066,5,117.7688590201126
8,30.445249826902803,1,24,1106.4346208823035,191.6038977382515,735,2.831391950997813,10,65.33733418107755
16,46.84150836850924,1,24,1296.4065176181407,8268.594266799482,836,9.5909845817575,10,883.756970629084
16,59.052372633970016,1,0,1392.6975123585223,5247.380139832439,965,9.266694424934661,5,591.1175507298138
4,68.91324544213461,0,24,514.8857316917534,7752.451756146902,476,1.4229325090280573,10,815.9007629336928
16,37.08916788980963,0,0,1196.1427391802558,2344.2942788351465,903,4.049317194443633,3,283.12512625191437
16,21.780418968704424,1,0,1945.2488613313824,3450.870200945062,376,4.64633698310566,10,359.1582891925101
8,81.2744050929959,1,24,1278.5484201943232,301.08721691957885,327,3.1511308119934904,3,32.613050134369246
8,42.63566638883069,1,16,1516.31340118843,9614.925171124893,153,6.65985607289358,5,985.4158477419436
32,77.74858657071347,0,0,967.7957868753248,6678.6956736127995,393,6.7634267197981695,10,685.7904052002962
4,26.523525832904276,0,16,1660.9870672291438,9332.054217338675,225,8.654538054957374,5,969.8594949541289
16,65.7368122225781,1,16,1659.3822228141726,2655.0007994703524,370,7.667823415466961,5,303.4766971404769
16,71.9107319061903,0,24,1281.9440714812085,6114.655539076048,333,5.8831599426936005,5,634.2859466671729
32,14.218824418691229,0,8,1964.0207349188204,6785.015757927964,24,6.882280930399779,5,696.855823771056
16,48.39251338327047,1,24,688.3253221439801,3175.531125090872,226,3.4658990338871627,5,338.4183001251854
4,24.12976123267691,0,8,525.4214973343715,8481.09994469455,501,6.337505709706219,10,895.0697386841317
32,15.60499645673213,0,8,1655.2373176356439,9471.617270929333,960,5.403045292749273,3,987.0801076551968
4,126.79522788679343,1,24,1710.7333060473238,8848.556934204158,556,2.200100205847334,10,932.5176886519356
32,46.68246139696676,0,24,680.3108436808643,7390.682806044929,192,3.1828984892467367,10,775.5213250533596
32,105.18493350255618,0,8,898.3742494379092,2774.6829240155544,279,3.625241056494274,10,292.8085441155547
8,38.556878571651666,1,24,526.3285450499434,2816.1963402542124,954,9.318786103473021,10,336.6453932941097
4,89.78032666687152,0,8,939.962916170847,9633.605036444356,476,3.073479754473005,3,988.2830017263746
16,99.22734318676238,0,16,1659.7128108780073,102.89444513212351,879,3.6031951253770136,10,61.65305524179895
16,79.47664887294131,1,24,1276.9407915688685,7160.513929922783,621,4.3241871708048905,5,752.0735460423339
4,64.589142626019,1,16,1022.1433897524321,7062.476313244495,528,6.973684647628483,10,764.4695849004057
16,57.42090969767222,1,0,1057.6089423594954,6226.914275020928,551,2.0641455322492646,10,644.9720622724975
16,49.86419198515944,0,16,502.0304385732022,9901.088955426354,476,9.585506912443984,3,1037.9637093281556
4,119.5434973097391,1,16,949.7007913478539,3118.8287636654645,314,8.79014098085288,3,328.33418798400845
32,107.6743289345275,0,8,1469.6881124568959,3399.7516393392925,994,6.194944657080551,5,400.6572131195427
4,123.80322927998151,1,16,1961.2916657245357,789.4400824954082,153,7.066340806824611,10,109.56131680683858
32,22.915666818265368,0,24,1770.5912404758492,4428.009225530548,120,1.149944241197944,10,467.98143587126987
16,95.70409702443732,1,8,535.3924469682937,2610.5222099221696,241,4.050502978136038,10,289.4330609147343
16,120.60085481852454,1,0,1847.840907012259,3433.8998524413337,700,8.160942075952978,5,391.3917065063264
16,29.747967939879217,1,24,1674.797619947939,8345.726173966763,593,1.697346764131473,3,866.455306507873
8,15.9795520840133,1,0,1670.5641853564707,9354.84836104928,731,3.540824507896482,5,977.2067985822937
32,96.93447791480709,0,16,1186.9936385053572,1857.3714333982562,741,6.267671455008801,10,220.10883962087158
8,76.93677358158942,1,24,1097.0079394317543,3725.1206900880816,601,3.3077172492904765,3,389.8213885074241
8,109.01945321099265,1,24,954.3735932497889,9286.309189625836,509,9.405801767300673,3,956.9979309150293
4,24.77268519515474,0,0,598.5422884315486,618.1315164691919,604,2.1795276772386134,5,94.62612426659305
8,103.43207742318683,1,24,842.3530452405487,923.6506630873796,563,8.176549221170006,3,115.69081563032923
4,32.19527840572934,0,24,869.9054524670369,1627.9517525128333,282,5.571538227157674,3,199.5624694697698
4,27.63871314388454,1,24,1226.1156045653024,5952.148580627042,712,7.752976982379604,10,660.1522357940319
8,27.711895751719155,1,16,1621.166609895041,1504.7651864464244,182,3.796437954803027,10,175.00448549177028
32,105.74896642776585,1,0,1210.71474259692,9680.765410688262,982,5.630406420808349,3,1026.618777150541
32,87.82366648354402,0,24,586.7666741707409,4467.172936858841,16,8.711518147508587,3,445.57626578588946
32,70.76785097229433,1,8,1936.6847014823059,5015.204527603647,164,5.20190289210794,5,517.1975289755746
32,51.0596580948203,1,8,1914.0864786411685,2466.623825123275,531,4.237478757192426,5,284.021756201104
32,113.264064897573,1,8,1677.7843147226126,4709.628976334714,555,5.825398476274625,3,495.4312547556763
8,55.093412890716245,0,8,1986.991852346331,6619.153230688484,557,7.456264777327302,10,705.0157125410343
8,105.99193273658925,0,16,1316.7234992003944,7511.783810683581,930,4.992070109486525,3,811.4785003757803
16,60.69618902842621,1,24,1944.152525379809,7538.693133694996,527,9.449892776280457,3,791.8811111138018
32,53.233331530988906,0,0,613.4075609251262,5778.932232385249,929,3.6545124163810785,10,619.5286195393369
8,63.52157428035277,1,24,1048.521122392057,9043.602531949822,923,5.279172455522084,10,959.9271355239314
16,44.16534489969705,1,16,838.0719020101487,8174.087602668729,224,7.812348934072973,5,831.216309768816
32,97.71312562115014,1,8,793.749626201405,7570.49329458052,143,7.202089814461824,5,765.1250071407123
4,68.3264468110975,1,16,711.204423339014,556.1024365285222,294,8.772769471754405,5,90.3195932293068
16,35.86552341761808,1,24,1433.620462348995,68.82927829838216,135,9.97128262612998,5,25.159631918889307
8,115.94894879294822,1,0,1671.9827836209577,2124.51214959087,930,4.8417249591558065,10,262.8319974916779
4,54.06694656478537,1,16,1367.447599130541,6635.252762954828,448,2.0003579180498066,3,683.3533937557941
4,73.22634333367863,0,0,720.4440643823145,4112.004328951015,858,1.2737429272717118,5,466.65819072541296
4,116.77665331574563,0,16,1716.6856549002064,4024.0924726801527,695,7.541892155257945,5,442.8941880366584
16,82.90855950967905,0,0,1453.9320607455927,8845.874652951727,161,8.86612304177844,10,909.1660076437577
8,22.027764885003688,0,0,1082.2485591904933,8955.633703175981,340,2.986413273499768,10,936.852363278314
4,120.77985483361701,0,8,1511.1954433040944,9091.757181772655,547,2.426032334709154,3,952.9435631203542
32,83.32496636857014,0,0,889.8574688642493,3138.8150712464476,392,1.559845823731219,3,338.20036721264626
4,48.188673758850335,0,8,1017.7883127413157,6910.573574601981,124,8.404326295454858,10,734.1598863667533
4,24.71264871960647,1,24,1876.2287646979853,2716.368231084633,903,3.802437459033259,5,317.88986307639743
16,103.28302271243551,1,24,935.7567585071306,1906.1388002528442,491,4.6152720348379885,5,217.73780413740934
16,82.40873071142163,1,8,1204.9824022369048,1846.365341850825,293,5.524751724486511,5,206.78483128841742
8,72.01533103715859,1,8,1835.211706094022,3421.1091032548975,908,8.555079107885957,3,396.7684925515853
32,115.26710996611492,0,16,1561.5820254012913,4299.604699917229,84,6.857498994053365,5,443.10365134873956
16,102.63166534694369,0,16,593.3048392470541,8309.50016309213,175,6.535581668720302,5,837.0549930161136
4,26.20098556793014,1,16,720.9545664184554,1198.9549401724473,198,2.5810488996031964,10,153.56772503694438
8,45.40664813546579,1,24,511.7623861578752,7349.271727656573,87,5.618709025388468,5,730.3955137561046
4,37.81869677773589,0,16,1446.382685343745,5314.572569147344,956,7.438429154607897,10,587.7025463368543
4,97.27355510872124,1,0,1171.5101381156273,2879.4890294927914,611,9.759347947274426,5,353.9336831390383
16,12.023892168293525,1,0,701.4122763534133,4928.22120434902,697,2.81265678292017,3,528.8122339869834
8,76.38676218455798,1,16,1936.9011815851557,2999.455700666738,30,1.0858901776050398,5,311.5136255267544
32,99.49504228888287,1,0,1294.4895859184298,5960.839748285299,575,1.6777129023862276,5,644.8903905821497
32,113.21187641140993,0,24,862.8399411693338,4338.4675363563,193,4.382672186637813,10,430.9879872197956
16,49.0498098459089,1,0,1250.9053567320614,1644.0970705123334,880,8.384901829713884,10,243.57948965453568
16,106.55087656064154,1,24,1519.4304991026615,1165.8749164032395,231,1.0642787359142054,10,143.5117195608885
8,21.275808434624867,0,8,614.3588269603467,5466.979485937199,836,5.1105753359725625,5,616.4872704345955
