CPU_Cores,RAM_GB,GPU_Available,GPU_VRAM_GB,Disk_Speed_MBps,Dataset_Size_MB,Num_Features,Model_Complexity,CV_Folds,Training_Time_Seconds
8,104.34204019828564,0,4,4769.562464543826,12266.777188762577,1947,53.94583963869117,5,137191.83877307692
16,206.86062649974318,0,4,403.37911632654027,4912.554436927775,246,142.77797589682507,7,179347.1386914237
32,176.6554930586749,1,8,1866.1574834240985,7292.655580053827,405,81.10298771760642,10,134054.9294434232
8,221.40274767120204,1,8,3350.3630659541723,5775.870456930928,834,41.59215308887814,7,86746.68863036651
16,56.631759664576734,1,8,4422.814072429174,19511.559523832875,55,51.895481790222384,5,150574.63058096866
32,99.24401759384654,0,8,1144.7919636226309,9518.395365517854,795,55.27579539859569,3,112220.2358582606
16,175.64132587677102,1,4,1246.2506285755578,4762.368496342796,95,74.3182936936123,5,106237.33259689511
8,88.43195937076095,0,4,2847.7267195523273,11050.342478886421,720,149.3474556114188,10,222361.68208656315
8,233.2613370726971,0,12,4020.2372032303574,15648.11146740212,611,114.67859696929534,3,211888.87117572158
4,123.29546908016012,0,0,1293.5597632341414,323.2004891772058,1272,58.403987191907625,3,82981.43157836216
16,119.17053685866684,0,0,1647.9233094742137,5093.057979422224,1942,23.58905780761488,7,83165.29790249778
8,228.7065006407264,1,8,280.1417046894271,2469.421574107151,316,22.916786786510205,7,35692.35876980439
8,91.15174054785363,0,8,853.376977376117,2006.8075169755268,780,93.73933705914042,10,118339.94413947279
4,17.904272317419835,1,8,2926.5860970455365,13876.041317479381,1975,23.055852150605272,5,110252.08995879933
8,218.67499563217572,0,0,980.8920440595205,18375.40106971905,557,121.08582831178283,3,220286.3249701963
4,133.5367224069899,0,0,1448.243730238621,14243.587415992983,326,32.9378735755192,7,113781.09338165158
8,175.6133554814703,1,8,999.4324850011327,18960.022413318788,819,135.10352882763533,3,244978.8368374994
8,75.7542508323765,1,12,4660.027716626315,6129.0123694074755,1508,54.79675932025434,5,106736.61377835709
8,60.92146806449141,0,48,1965.6776326790991,1767.7373897021841,1452,33.46861101115469,5,69226.49009816961
16,127.02280359427233,1,8,834.7700394195731,8178.482708665617,1255,100.02183874247429,5,154931.60960820582
4,106.25173108720854,1,8,1590.2906734293865,5218.702524853692,234,88.92905157345815,7,122771.7713028495
8,64.73805940367295,0,0,3821.8657635955688,5037.798849717563,1867,53.65982423358476,5,94353.88192249909
16,171.9980472509919,0,8,3195.0944540704227,18893.650553146603,1595,44.21499470120347,5,170086.96285023357
16,79.42114705675029,1,8,2306.6713826792434,17512.747524357237,587,74.25124578487927,3,171468.91098365322
64,33.63722763061257,0,8,1299.4867398838712,7872.983603361449,1960,144.51043930618982,7,207029.04641635195
8,239.6833830766017,1,24,3560.2580512170157,7396.79181377326,1199,89.92029124687873,5,140679.96930235205
32,248.16583688401917,0,24,3376.2617332318796,9117.652924719796,213,63.56410317545486,5,124918.05049922291
8,40.50548665505291,1,4,4760.513916738198,17055.233337673482,496,51.93080649258032,5,148145.6644464838
4,18.190664952939084,1,0,1050.3028196402875,17851.912056531906,103,113.285132031887,7,215115.38872089237
4,113.40882485337703,1,8,291.69436453449225,2212.5678497881195,322,35.343310683252334,5,57302.42968136812
32,167.31510956971084,1,8,1280.0994870005472,11009.721619387528,496,101.47295656607069,5,176907.76007369912
4,102.02247917044609,1,8,2128.138969798306,6913.334655224506,978,113.80830253217715,7,162483.54507459837
4,194.37000673744672,0,12,4544.645483686053,11253.91456085476,1952,63.71913322818285,7,144693.95775969102
16,251.274322091318,0,0,1736.0204749356208,15479.745748851816,968,105.74778131873667,5,199358.93709833128
16,17.11359849061632,0,0,1159.2848841304756,11034.6807411276,381,94.2646667460191,5,156757.21508115996
8,109.29279377009235,0,0,1106.8071138865464,5549.051828602667,1443,59.76644835648301,5,104851.6517578931
8,109.05479932251832,1,12,3239.285601310184,5657.1626892269605,869,69.12295364753442,3,110545.13094041968
16,153.6264011405836,0,8,430.07080358260026,2590.2923408359447,1256,40.617468816877356,7,77037.89646949599
16,167.92683647828528,1,0,3605.4033092161376,6796.648254915785,1866,60.7043529457979,7,125692.90936321032
8,124.86235720314856,0,4,4925.97443839497,9250.672901013842,1306,111.07567581797502,5,179272.91796386527
64,55.835865032020834,0,0,1680.8647768237486,19546.290946876255,1470,58.298024076830934,3,176821.97451955907
8,168.71797252515557,0,0,1981.773240994212,11748.902751367037,1997,67.60781425066912,5,158943.1774734955
4,56.69199361427146,0,12,1961.3722845900518,6619.61379300825,1053,4.980790039654437,3,55021.640672477086
4,205.68633715726284,1,0,2921.8682827100824,7314.563223200825,47,18.749396489552115,5,55657.14175722809
8,186.43466274210775,1,8,2457.246662922823,8764.042812466296,820,20.98615579331497,5,73227.95481976659
4,68.67709193588418,0,0,3280.353638887314,19864.927866940165,539,76.05479673495738,3,185631.61149503244
8,128.03541873067024,1,12,1666.9969500290526,2918.1294174777304,995,34.153490138659386,3,60199.41054438035
8,82.21551135217142,1,0,4324.382155158429,7748.43604573132,178,35.44443624231588,3,79735.97022505957
8,184.21784223543415,1,4,2941.8952028563967,16258.741667871387,1559,96.69410993412396,3,199723.72088559283
16,230.25619557209475,0,0,586.4917811988539,17165.443702931156,562,73.10345324384662,5,166830.44419784646
8,10.76526218001247,0,4,2041.8344989259078,17096.811714538915,1258,36.00808586141043,3,133386.21410679162
32,34.79906234468406,1,12,4992.262169516588,16481.095811219093,1954,68.07340062851063,5,165041.8082354617
4,76.31365038166815,0,0,1213.3523057739062,7149.870543358221,710,119.3719125005594,10,162749.8315553901
64,35.81385932580927,1,0,2518.1800304603403,2439.7255571894866,1809,1.348154594809766,10,35647.79742634016
16,219.85629472978314,0,0,1929.9510913010859,2408.3602691597916,1965,66.58391201842535,5,103568.77291362255
16,72.49960299755492,0,0,517.8975197725505,19336.75620348529,1541,137.72924028820546,3,253268.55191511806
32,189.59355857413652,1,0,4512.222011554492,593.1063792215658,921,39.26654665124166,3,59679.58068942862
16,138.36177904012135,0,0,3272.2981823375226,5407.88851346084,1830,130.29149287168437,5,178950.21432503863
8,129.74992129569958,1,4,3725.815572124752,10086.520500396926,1417,84.80539732960034,5,154015.94450725307
8,128.86466502600877,0,8,3879.0237500029143,8229.405228555323,1406,34.08765750338975,3,96232.60632647011
16,24.83819133759721,0,0,2369.680618605908,11219.899570727686,1047,138.2819173958542,3,205821.85587791723
8,169.25492614974556,1,24,3348.355353388347,17782.647838201574,1020,120.22076079569439,5,231428.7020586952
16,198.35943262586886,0,24,511.23468105628046,6669.050659387807,1698,12.677938708113743,5,70537.72316369954
8,182.19159206668482,0,8,4178.348434752226,13315.679960750076,103,12.206321268821021,5,100350.48397067898
4,19.98689516385175,0,4,3688.9682475825607,14311.989607803498,1222,20.302491165152123,3,113155.7721978191
32,200.8431234177191,0,0,4054.6200685098247,18849.889069944304,73,65.00135336836269,5,165687.28600915006
4,132.28974639960074,0,4,4360.016429047552,12188.64134530634,422,67.44492410312878,5,134197.7902430746
64,236.0120330697336,0,8,357.75824087353584,17263.562281298102,628,21.62873416958478,7,122572.74296458262
4,137.53779654462585,0,0,4707.8168568305,19167.760096584683,1293,38.14088889214083,3,151920.73231265458
4,129.76068785337054,0,24,1001.6111888102528,9470.154691682621,679,127.40690711518826,5,196357.41028487345
16,29.757325517470225,0,0,4250.958503185999,7863.81727005713,734,110.3641698531582,10,155546.02746408325
4,124.88356223704176,1,8,1358.6556662194228,3995.195797586717,862,32.96203949752315,3,71782.51613201755
16,14.186815349953509,0,8,2244.818886781645,4419.534027742114,177,102.14823283788408,3,130124.70221963678
8,113.6650024289419,1,8,4122.582551392785,2024.9559820496313,360,61.5179386661066,5,75321.33863287634
16,136.26450427487623,1,0,4743.617914938292,17810.87521982,1231,147.14351983289725,3,260891.5615138152
16,90.53116789729204,0,8,1818.3514205915237,799.2252275981854,1821,73.46953231810751,7,101093.26267559416
8,137.61194369738257,1,0,2195.9932207447887,14519.677291105829,413,82.88038655811762,3,155363.0012812862
8,161.06930825952372,0,8,3606.90083478786,295.79464345079845,210,103.7740769285413,3,117395.22921317072
8,98.18806573265233,0,0,3208.377294099143,17609.66929200741,1973,33.501334561959624,3,143626.8732240296
16,64.89707774952252,1,0,2517.759658594463,2369.2349817641943,157,46.08679865498974,3,62909.70336845486
4,48.85894881136617,1,48,1966.684774791811,259.63686992125423,1192,107.73259194430386,5,118364.93887668788
4,80.0327729881763,1,0,3392.2081588364736,13046.20888977061,893,54.19377463564079,7,123765.0544061347
8,48.09650041328095,0,0,1126.5808262731052,4694.567335450002,1288,80.68190210461547,5,108580.82966802172
64,193.16045357799925,1,0,851.4775666792012,15855.830116619933,1611,17.962130514363963,10,127467.5501385987
8,89.19675988597767,1,4,4611.688060501395,8443.580273764492,1855,58.835626354122624,3,126343.85255345693
8,69.4732393571636,1,0,1926.8191661044866,17625.819378313914,1676,102.62240489686306,3,205101.6808839755
16,157.44423327388415,1,8,1180.7732944521642,14585.272725288085,692,142.66820225899343,7,233115.01454900796
8,230.62906129848474,1,0,1720.578623963497,16037.386181011356,540,136.44881586771746,5,220847.09952155972
16,143.6734527444722,0,0,4838.575341720896,463.5893562203559,37,127.00060396981067,10,144389.06392594695
4,251.56639934671728,0,12,1869.1297326568726,5395.56397135904,803,83.2155459528016,7,117726.70558334158
32,201.57087080676328,1,0,4428.881446645676,8429.309633927309,1538,134.8623172074357,3,201894.1528743713
4,89.70285485297126,0,4,2813.20036273427,6562.857274099513,407,11.855106689311242,5,56515.9751689537
32,176.5475713317973,1,0,3055.1508632359473,18700.90319022973,461,109.66203565210351,7,211002.56703238847
4,118.15234988111182,0,4,417.2809648841799,9593.957772060208,1079,46.66051580498965,7,119799.91235941187
16,195.7276970566059,1,0,2042.9516875163956,3485.164671312974,387,134.4552720010216,3,163018.74542024
4,32.85977141401217,0,0,1255.7454759592365,3086.258888100522,1366,23.326090174929053,3,60868.724409419345
4,27.138804931452135,1,4,768.5744177444885,6793.059644807205,797,43.40239216089792,7,88553.46696726118
8,187.62608271512227,0,0,1488.0280418416914,12752.853217453508,1227,138.62105667559433,5,228510.14338414863
4,134.1063269020796,1,4,4601.546592085757,17617.556846008916,1574,127.30029786964532,5,227819.61575651536
16,76.52347253463311,1,0,3645.20769063738,12868.600837870192,586,68.56885477315005,3,146878.53752654034
4,173.0126726698661,1,0,3108.387742170396,5150.2559639461915,317,6.759847604031399,3,45174.82855141129
16,148.58013015743262,1,12,3224.7546441853633,17758.778447708202,1539,18.590788821026333,7,142300.4871403931
16,166.18455295963406,1,4,409.66294544146655,2840.9171077753845,1472,136.24210813288258,3,168976.78935829113
16,37.20342112476645,1,12,4833.2453903945925,19568.002299788834,978,130.51664351308145,3,252655.51995976665
8,162.34380637427373,1,24,3741.577109302998,12353.357290536449,682,17.438496648850037,5,90109.99272010733
16,108.98327844362834,1,0,352.2909734485731,9111.283469638765,1331,85.69587201924435,3,158169.0161904191
16,133.11490648425297,1,0,718.6145661580034,11853.441538879655,447,139.201182241283,5,205800.04399717957
8,244.34386024283887,0,24,1850.9718497168078,18838.328415536616,1833,58.90278020087639,3,187947.07308253928
16,219.17655453435222,0,0,1025.9477598965418,16489.862279157358,1701,87.644377216661,5,206151.43969026356
8,133.60264749745778,1,8,2842.8222786465462,19071.45298634184,1729,7.648508367861896,5,131433.02680861385
16,37.816112526660504,1,0,3522.1412212389023,13077.28249620774,793,46.94951520166958,5,128552.57771823354
16,18.744608568532662,0,4,4112.861378416481,17164.42534490934,1517,130.64647819202693,5,242544.80154297024
32,102.00397700626304,1,8,853.6662715787348,4697.406539583842,876,38.29173689646834,3,74939.07740245065
8,44.66872943905768,0,0,4821.680185776574,10958.012004723938,382,71.60351651965803,3,136678.77336312766
4,52.20408249374073,0,4,4934.661208861066,13863.450052168786,1385,29.392270497933566,5,115938.08883255857
16,148.37902440394376,1,48,2038.011401622387,13295.719637212009,888,20.283161604086768,7,104581.46062293598
4,114.88779509032277,1,4,4813.984139649486,1765.248810766388,1013,27.917191718839135,5,54010.60985755955
16,192.2828098297018,0,0,4053.772832833138,9949.60258871772,163,137.4290194527405,5,191975.03953453925
4,68.07993366182211,1,0,1174.4762848496316,18149.32133365176,1612,103.05211449049823,7,208025.46202608524
16,230.4893481840755,0,0,1378.0959441707578,12406.172568228698,1814,67.0754370385884,7,170461.97597663547
8,179.9400805860939,0,4,3729.1292117251123,1771.0844600795058,915,112.3644778200655,5,143272.73767725806
8,95.20660148031203,1,4,2607.303917118418,1822.9759341864835,1706,130.98701984592864,10,169093.52770790245
4,142.03117032488308,1,0,682.4590855278824,12516.975338903692,1830,69.12450563778366,5,149433.62864300213
64,80.04682265827384,1,4,4498.133404791687,2759.2711604977826,294,66.29978661553412,7,88459.09377177976
8,58.617411626204465,1,4,2883.4156556954554,16046.75003228002,1746,133.89530823744295,10,233355.20394623026
32,45.31087601034287,1,0,3422.395919332447,5586.397744159662,1354,85.37870741739036,7,130547.55940733067
16,72.5962478699477,0,0,1361.0584171030064,3214.017137826874,354,19.567020553572377,5,43204.110444085054
4,172.64187052627165,0,0,3958.97588724625,10988.977757508133,297,34.622734672881386,7,97333.66554280565
4,83.13370950972565,1,0,4156.484983797347,5582.17727008396,270,122.90962070771046,7,160385.02331223042
16,92.3130865493653,1,0,870.0710784563466,5054.317146121432,1695,64.31091819731327,7,112014.8940932455
16,217.42488491776228,1,8,300.0923868605596,440.95023534755995,1969,96.35346323335709,3,131240.07035525126
4,71.41307861778466,0,0,1942.0249623837542,301.2640642577538,536,147.040384575588,7,157687.37113958586
16,16.095823225379974,0,0,4195.345793178902,18237.513439308754,1375,19.501586642929798,3,127983.06416244512
32,218.8899928526085,1,0,3218.0690722886907,13632.368103705796,903,93.09946146052616,7,178652.22282725252
32,128.7979722939815,1,4,2006.3230972156882,8789.25091890038,851,44.431812743898305,3,103064.03159625285
4,227.37207277238582,1,0,1072.9766154697068,14164.177683777763,564,84.93485973683937,3,165819.12390764768
16,38.878955078959365,1,24,1227.2482521541494,7739.963601678144,1711,76.40332292155098,7,137350.66293338215
16,147.1531482856911,1,0,3137.381816207254,10054.814064195663,1959,111.66906744426004,7,193627.6447831641
8,58.489982761896286,1,0,1572.584188727893,5837.621200828915,578,13.202173860995172,3,54452.680536957385
32,251.09139772465184,0,4,4766.42276689686,12451.89895097393,316,94.97610025774306,7,170515.9702687263
16,125.5880214299386,1,0,2880.364455609535,8147.299179223412,721,24.601485305915304,5,78638.24993559161
16,21.172345232493083,1,12,4919.9425227288375,4551.005543102396,1841,119.63504634516701,5,162422.00146847163
16,52.39240712566899,1,0,2459.437867413188,8779.403562885858,547,6.46970595116021,5,57705.777182833524
8,92.59173629158859,0,8,2317.232114898782,15428.520410064719,429,77.47428949374421,5,172329.35724482927
4,166.22665356564923,1,0,343.10960247813847,14625.462021501822,843,64.58949920902455,5,146074.14409054327
8,75.9778508573853,1,8,4567.706051520211,1660.7945885270433,1506,120.38800834010817,3,152834.0733311228
64,156.01821357253954,1,12,3702.107594485866,14913.172293204401,1836,144.48262813160176,3,247435.8087391709
16,119.81347982388837,1,12,482.1643427052956,13667.550316062781,997,97.61099685335599,3,183449.36565422517
8,80.89335924672393,0,12,740.5922952407822,17039.16232357828,806,94.05550455003248,10,191640.33519599598
8,155.91003025875213,0,0,4441.410529627617,16650.573527715354,1260,74.57991916904726,3,178504.5047957382
8,87.60576120893735,0,4,3248.6265641945993,19282.622466021854,666,133.3945796979683,5,238815.19209504634
8,233.21967772148335,1,0,4440.705691105503,9534.816339914656,1725,66.44224997038609,7,139629.39680686314
8,139.3759992365081,0,0,983.3830436545754,14153.146297864629,1570,123.28992376533361,7,217433.6766479726
8,203.86743584157583,1,0,4157.700728573675,12478.351737083605,455,116.87306207923932,5,189592.6050972285
8,59.12011589176893,0,8,3944.3379271626986,19458.126170390886,1749,15.318897467952656,3,140476.66453200355
4,186.92225323575457,1,8,1853.3166283739642,9814.439992554187,794,7.053960219323291,3,75575.00541616205
8,38.224548743358376,0,0,3568.507237034901,9121.008689200838,1855,18.092279496383302,3,92142.67080957984
4,168.1148383824098,0,12,2072.7828935537214,14769.43165481516,1713,88.1315788204954,7,187590.1945910426
4,130.3419658647705,0,0,3614.442492770433,12010.73428512458,1953,61.12784040218094,3,140282.2578753399
32,16.235899680578598,1,0,307.65246764381436,5471.510040032378,210,68.80802313640967,3,100587.34527275676
16,11.449721518372318,0,12,3651.984980509516,19720.642731586424,1594,24.11940295532668,3,143960.4614807757
16,217.10745701673721,1,12,411.6808609703178,4413.436373932348,1919,9.1602931077533,5,64326.22877393397
4,116.86247909294713,0,8,2424.5635233648745,6680.413852062563,877,121.00667945208583,10,171585.9016536109
8,116.13129770429806,0,4,1532.1155717072588,3165.7290577400463,997,54.47313218433707,5,98778.2384154881
16,82.06906556064477,0,24,4819.195488679419,7976.59826207604,1445,47.42873812292266,5,107220.76658795433
4,220.56776983956317,1,8,648.9368197933555,13902.145163241265,299,47.879879904659354,3,120020.45811583743
16,245.4164587252165,1,4,2430.1534749624675,19783.14347775605,1944,35.533014191865625,10,166950.14783224306
8,222.28017610959566,1,4,417.80386613548234,17428.468445332728,1100,116.25378135691169,7,224570.24410006616
8,238.4963895917683,1,0,1230.7291539660266,15513.398723550295,998,39.55042698215994,10,130253.40791951171
4,149.97660060162593,1,0,2021.006467937934,458.96953078699977,1549,14.738103534425314,5,44517.12996296647
4,66.95429877233666,1,12,4966.302986926917,4369.138292228077,173,142.35397983378306,3,167270.39519339672
16,209.05465231961125,1,0,4174.293664837611,18756.122976359973,878,78.35364667232253,5,190953.50148999545
16,61.087691447954334,1,24,2386.1607545198945,3603.0150374618215,890,26.721716768149733,3,52259.32285094655
32,31.08329763556027,1,4,4307.563121238214,5662.087036713952,234,3.66227507297271,7,39888.727348991495
16,244.31135773529758,0,0,3814.382028710746,1307.605889536183,1072,32.06936964678134,5,54326.72136382593
4,251.8899862475806,1,24,4192.05709862165,10858.565534788404,1237,44.7506743422108,5,117906.39411074416
4,208.53555410338305,1,8,4414.315189580478,2688.1602711033415,225,52.082207521210215,5,71177.01612179243
8,228.9997933745621,1,4,4149.632623081984,6316.999497735875,145,67.33583099722154,5,120416.0919568375
16,184.27914628020397,1,8,1628.4144365150105,1900.0610748083095,1906,121.43957901390472,5,167324.85045163237
64,41.64373251421875,1,8,3011.5087678500827,12380.074164672576,269,74.04706447585073,5,131213.42668194495
4,217.48420032344842,0,0,4089.783250579222,17003.918169316865,27,136.75394479975796,3,223251.4039536392
